"Player","Team","Position","Year","Rk","Status","Opponent","FPts","FP/G","%D","ADP","Bye","% Owned"
"Watson, Tre","MD","LB","Sr","1237","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Watt, Dominick","Neb","WR,FLX","Fr","1238","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Watts, Anthony","Purd","DL","So","1239","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Watts, Jahz","MSU","WR,FLX","Fr","1240","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Weinmaster, Jacob","Neb","LB","Jr","1241","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Welch, Andre","MSU","WR,FLX","So","1242","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Welch, Kristian","Iowa","LB","Jr","1243","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Welde, Christopher","PSU","RB,WR,FLX,DB","Jr","1244","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Weller, Justin","PSU","WR,FLX","Fr","1245","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Welschof, Julius","Mich","DL","Fr","1246","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Werner, Pete","OHSt","LB","So","1247","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"West, Jacob","Mich","QB,FLX,DB","Sr","1248","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Wharton, Isaiah","Rut","DB","Sr","1249","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Whillock, Travis","NW","DB","So","1250","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"White, Brendan","Mich","WR,FLX","Sr","1251","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"White, Brendon","OHSt","WR,FLX,DB","So","1252","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"White, De'Shawn","OHSt","WR,FLX","So","1253","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"White, Victor","Minn","DL","So","1254","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Whittaker, Jason","NW","QB,FLX","Fr","1255","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Wieting, Nate","Iowa","TE,FLX","Jr","1256","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Wildeman, Tate","Neb","DL","Fr","1257","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Wilder, Collin","Wisc","DB","Jr","1258","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Wildgoose, Rachad","Wisc","DB","Fr","1259","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Wilkins, Kevin","Rut","DL","Sr","1260","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Willekes, Kenny","MSU","DL","Jr","1261","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Williams, Aaron","Neb","DB","Sr","1262","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Williams, Alex","OHSt","DL","Fr","1263","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Williams, Bennett","Ill","DB","So","1264","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Williams, Bryson","Wisc","DL","Fr","1265","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Williams, Caesar","Wisc","DB","So","1266","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Williams, Deontai","Neb","DB","So","1267","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Williams, Jaylin","Ind","DB","Fr","1268","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Williams, Jonah","Purd","LB","Fr","1269","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Williams, Justice","Ill","WR,FLX,LB","Jr","1270","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Williams, Mike","Neb","WR,FLX","Jr","1271","FA","Akr Sat 8:00PM","0","0","5%","-","9","0%"
"Williams, Raequan","MSU","DL","Jr","1272","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Williams, Trae","NW","DB","Jr","1273","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Williamson, Chris","Minn","DB","Jr","1274","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Williamson, Marcus","OHSt","DB","So","1275","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Willis Jr., Dameon","Ind","LB","Jr","1276","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Willis, Khari","MSU","DB","Sr","1277","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Wilson, Brandon","Ind","DL","Jr","1278","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Windsor, Robert","PSU","DL","Jr","1279","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Winfield Jr., Antoine","Minn","DB","Jr","1280","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Winovich, Chase","Mich","DL","Sr","1281","FA","@ND Sat 7:30PM","0","0","100%","175","9","-"
"Wint, Jahsen","OHSt","DB","So","1282","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Witham, Bryce","Minn","TE,FLX","Jr","1283","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Witherspoon, Clayton","Minn","TE,FLX","Fr","1284","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Wittwer, Max","Mich","QB,FLX","Fr","1285","WW","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Wolf, Chase","Wisc","QB,FLX","Fr","1286","WW","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Woods, J'Marick","Mich","DB","So","1287","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Woods, Jamal","Ill","DL","So","1288","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Woods, Paul","Rut","WR,FLX","Fr","1289","WW","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Woodyard, Jaron","Neb","WR,FLX","Jr","1290","FA","Akr Sat 8:00PM","0","0","5%","-","9","0%"
"Wyatt, Dylan","Ill","DB","Fr","1291","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Wyatt, Fred","NW","DL","Sr","1292","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Yorey, Johnny","Rut","LB","Fr","1293","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Young II, Dedrick","Neb","LB","Sr","1294","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Young, Avery","Rut","DB","Fr","1295","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Young, Chase","OHSt","DL","So","1296","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Young, Conor","Neb","WR,FLX","Jr","1297","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Young, Devonte","Iowa","WR,FLX","Jr","1298","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Young, Jack","Mich","WR,FLX","So","1299","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Zembiec, Jake","PSU","QB,FLX","So","1300","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Ziemba, Michael","Ind","DL","So","1301","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
